0.5443756580352783,1.232498049736023,178.1532745361328,-0.017508458346128464,-0.004377114586532116,5.980597019195557,-0.199762225151062,-0.099881112575531,0.0332937017083168,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1.0489401817321777,2.334322929382324,176.22779846191406,-0.023570489138364792,-0.008159341290593147,7.429779529571533,-0.22564126551151276,-0.06767355650663376,-0.02259853109717369,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1.505761742591858,3.2802629470825195,174.22573852539062,-0.030256280675530434,-0.0098643247038126,8.08190631866455,-0.1705550253391266,-0.10240203142166138,-0.08543848991394043,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1.902462363243103,4.05048131942749,172.15255737304688,-0.03406403586268425,-0.008766977116465569,8.4533109664917,-0.13703757524490356,-0.10978405177593231,-0.06864814460277557,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
2.2312140464782715,4.632287502288818,170.02212524414062,-0.037378255277872086,-0.00507620582357049,8.694159507751465,-0.1260058879852295,-0.0687374398112297,-0.11494722217321396,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
2.7656161785125732,-2.8414459228515625,64.27616119384766,-0.030070770531892776,0.002195551060140133,9.770489692687988,-0.0036679848562926054,-0.017792031168937683,0.10410815477371216,-0.07858999818563461,0.003769999835640192,0.35843998193740845
2.689460039138794,-2.8272454738616943,62.998939514160156,-0.03050520457327366,0.0023710308596491814,9.771688461303711,-0.0004321176093071699,-0.021543489769101143,0.1017632931470871,-0.07858999818563461,0.003769999835640192,0.35843998193740845
2.6389758586883545,-2.726799964904785,61.79390335083008,-0.03085937909781933,0.002485133707523346,9.772583961486816,-0.005139176733791828,-0.02112479880452156,0.10262215882539749,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.56575083732605,-2.7041451930999756,60.60169219970703,-0.03093370608985424,0.0026529317256063223,9.774056434631348,-0.012864400632679462,-0.026135236024856567,0.10502756386995316,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.4919393062591553,-2.6854591369628906,59.427188873291016,-0.031073156744241714,0.0025337026454508305,9.775758743286133,-0.018833231180906296,-0.02428196743130684,0.10737307369709015,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.418328285217285,-2.6657021045684814,58.27057647705078,-0.031006883829832077,0.0024175443686544895,9.77673625946045,-0.0168532133102417,-0.023815657943487167,0.10654005408287048,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.343832492828369,-2.6449780464172363,57.13179397583008,-0.030472544953227043,0.002304350258782506,9.778020858764648,-0.01959162764251232,-0.024699287489056587,0.10417095571756363,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.269348621368408,-2.6236627101898193,56.010684967041016,-0.029685406014323235,0.002081623300909996,9.778799057006836,-0.022263137623667717,-0.028231890872120857,0.10185972601175308,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.1976776123046875,-2.601259708404541,54.907325744628906,-0.02925610914826393,0.0017523245187476277,9.779019355773926,-0.12405398488044739,-0.08222053945064545,0.11510215699672699,-0.07946000248193741,0.007829999551177025,0.35409000515937805
2.1288368701934814,-2.57729172706604,53.821773529052734,-0.029107023030519485,0.0013752906816080213,9.780038833618164,-0.08883547782897949,-0.04090051352977753,0.09090733528137207,-0.07946000248193741,0.007829999551177025,0.35409000515937805
1.7607673406600952,-2.0874338150024414,52.8939208984375,-0.030300285667181015,0.0014549845363944769,9.78176212310791,-0.04983258619904518,-0.05334024131298065,0.11822937428951263,-0.06757000088691711,0.00812000036239624,0.35931000113487244
