1612,0.5391742587089539,1.9132636785507202,178.78921508789062,-0.45813798904418945,2.2688043117523193,9.695308685302734,6.625446796417236,-9.58858585357666,-33.060646057128906,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1614,1.0611534118652344,3.8104655742645264,177.54055786132812,-0.5656618475914001,2.8227362632751465,12.044836044311523,9.365187644958496,-13.877754211425781,-44.1392936706543,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1616,1.567199468612671,5.678300857543945,176.25363159179688,-0.6095336675643921,3.067833423614502,13.104907989501953,10.53087329864502,-15.871833801269531,-50.04256820678711,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1618,2.0529699325561523,7.502413749694824,174.9233856201172,-0.6298608183860779,3.208411931991577,13.707616806030273,11.28140926361084,-16.782493591308594,-53.96460723876953,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
1620,2.5125670433044434,9.266119003295898,173.53643798828125,-0.640861451625824,3.2936758995056152,14.097926139831543,11.924606323242188,-17.84364891052246,-56.269325256347656,2.8735182454018313e-16,2.8735182454018313e-16,2.8735182454018313e-16
3753,2.237077474594116,12.940168380737305,334.44122314453125,-0.7289612293243408,3.7117435932159424,15.977964401245117,14.327293395996094,-21.807369232177734,-68.64403533935547,-0.11396999657154083,-0.049879997968673706,-0.020589999854564667
3754,2.2463085651397705,12.962233543395996,334.3603820800781,-0.7291165590286255,3.711894989013672,15.977935791015625,14.32777214050293,-21.807933807373047,-68.64755249023438,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3756,2.254610776901245,12.981746673583984,334.2829284667969,-0.7294654846191406,3.711772918701172,15.978044509887695,14.329715728759766,-21.806076049804688,-68.64804077148438,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3758,2.2620725631713867,12.998955726623535,334.208740234375,-0.7298707365989685,3.7116544246673584,15.978145599365234,14.330142974853516,-21.812694549560547,-68.65147399902344,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3760,2.268735885620117,13.014071464538574,334.13763427734375,-0.7301329374313354,3.711483955383301,15.97811222076416,14.329086303710938,-21.815580368041992,-68.6518783569336,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3762,2.2746617794036865,13.027270317077637,334.0694885253906,-0.7303219437599182,3.711210250854492,15.978078842163086,14.328055381774902,-21.81479263305664,-68.65225982666016,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3764,2.279937505722046,13.038726806640625,334.0041809082031,-0.7305718660354614,3.7108876705169678,15.978047370910645,14.32409381866455,-21.81402015686035,-68.6496810913086,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3766,2.284552574157715,13.048688888549805,333.9415283203125,-0.7305508852005005,3.7108426094055176,15.978147506713867,14.3261137008667,-21.808435440063477,-68.6515884399414,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3768,2.288593053817749,13.05732536315918,333.8815002441406,-0.7306625247001648,3.7108521461486816,15.978179931640625,14.326622009277344,-21.8101863861084,-68.65049743652344,-0.10875000059604645,-0.05451999977231026,-0.017980000004172325
3770,2.293567180633545,13.066960334777832,333.8001708984375,-0.7308369874954224,3.711024284362793,15.978083610534668,14.32858943939209,-21.81070327758789,-68.64795684814453,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3772,2.2978553771972656,13.07508659362793,333.72216796875,-0.7311385869979858,3.711245536804199,15.977985382080078,14.331992149353027,-21.81000328063965,-68.64842224121094,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3774,2.301520347595215,13.081841468811035,333.64739990234375,-0.731431782245636,3.7113540172576904,15.977956771850586,14.33974838256836,-21.811731338500977,-68.64739990234375,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3776,2.30456805229187,13.087342262268066,333.57568359375,-0.7315189242362976,3.7114062309265137,15.977932929992676,14.339967727661133,-21.812217712402344,-68.64198303222656,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3778,2.3070640563964844,13.091757774353027,333.5069274902344,-0.7316038012504578,3.7115650177001953,15.977904319763184,14.33870792388916,-21.811492919921875,-68.63961791992188,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3780,2.30904483795166,13.095202445983887,333.4409484863281,-0.7316203713417053,3.7116663455963135,15.977810859680176,14.33599853515625,-21.81319236755371,-68.64027404785156,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3782,2.310539484024048,13.09774112701416,333.37762451171875,-0.7315704226493835,3.711604595184326,15.977789878845215,14.339247703552246,-21.817276000976562,-68.63794708251953,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3784,2.3116283416748047,13.099536895751953,333.31689453125,-0.7315879464149475,3.711704969406128,15.977766036987305,14.345376014709473,-21.817670822143555,-68.63714599609375,-0.10758999735116959,-0.05654999986290932,-0.022619999945163727
3786,2.3072826862335205,13.090463638305664,333.3409423828125,-0.7316710352897644,3.711642265319824,15.97780704498291,14.34990119934082,-21.81805992126465,-68.6363754272461,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3788,2.3033971786499023,13.0823335647583,333.3639831542969,-0.7318176627159119,3.7117416858673096,15.978050231933594,14.349906921386719,-21.81844139099121,-68.63117980957031,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3790,2.2999165058135986,13.07503890991211,333.3860778808594,-0.731894314289093,3.711676836013794,15.978089332580566,14.351384162902832,-21.818811416625977,-68.62757110595703,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3792,2.2967708110809326,13.068504333496094,333.4072265625,-0.7318368554115295,3.71166729927063,15.97812271118164,14.351353645324707,-21.817968368530273,-68.62995910644531,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3794,2.293909788131714,13.06264877319336,333.42755126953125,-0.7317152619361877,3.711550235748291,15.977958679199219,14.351324081420898,-21.81835174560547,-68.62491607666016,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3796,2.291330337524414,13.05744743347168,333.4469909667969,-0.731662929058075,3.7115447521209717,15.977670669555664,14.354246139526367,-21.818729400634766,-68.62293243408203,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3798,2.2890288829803467,13.052818298339844,333.4656677246094,-0.7316778898239136,3.7114317417144775,15.977258682250977,14.35416030883789,-21.820302963256836,-68.6239242553711,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3800,2.286977767944336,13.048645973205566,333.4835510253906,-0.731692373752594,3.7111594676971436,15.977055549621582,14.354072570800781,-21.82185173034668,-68.62489318847656,-0.11628999561071396,-0.05423000082373619,-0.017980000004172325
3802,2.2895889282226562,13.054892539978027,333.4433288574219,-0.7314428091049194,3.7110543251037598,15.97698974609375,14.356937408447266,-21.820955276489258,-68.62584686279297,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3804,2.2917580604553223,13.060372352600098,333.40472412109375,-0.7311341166496277,3.7112209796905518,15.97692584991455,14.356795310974121,-21.822490692138672,-68.62677764892578,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3806,2.29361891746521,13.065170288085938,333.3677062988281,-0.7310976982116699,3.711383581161499,15.976727485656738,14.353706359863281,-21.819175720214844,-68.627685546875,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3808,2.2951252460479736,13.069361686706543,333.3322448730469,-0.7308643460273743,3.711543083190918,15.976534843444824,14.356578826904297,-21.824363708496094,-68.63006591796875,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3810,2.2963688373565674,13.072948455810547,333.29815673828125,-0.7308352589607239,3.7115907669067383,15.976614952087402,14.353489875793457,-21.82946014404297,-68.63240051269531,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3812,2.2974395751953125,13.076008796691895,333.2654724121094,-0.7310048341751099,3.711583375930786,15.976363182067871,14.354890823364258,-21.833263397216797,-68.6346664428711,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
3814,2.2983248233795166,13.078596115112305,333.23406982421875,-0.7310378551483154,3.7115225791931152,15.976052284240723,14.360692024230957,-21.8333797454834,-68.63836669921875,-0.11019999533891678,-0.05480999872088432,-0.016820000484585762
