rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
4988,1.5108,11.808,314.96,-0.73661,3.6634,16.053,0.070901,-0.10819,-0.34378,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
4990,1.6045,11.942,314.79,-0.72937,3.6664,16.05,0.071509,-0.10801,-0.34369,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
4992,1.6879,12.061,314.63,-0.73116,3.6684,16.047,0.072127,-0.1077,-0.34369,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
4994,1.7626,12.166,314.48,-0.73534,3.6704,16.05,0.072554,-0.10755,-0.34369,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
4996,1.8287,12.263,314.34,-0.73598,3.6756,16.034,0.072714,-0.10756,-0.34365,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
4998,1.8871,12.348,314.2,-0.73667,3.6751,16.023,0.072826,-0.10753,-0.34369,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5000,1.9384,12.424,314.08,-0.7374,3.6746,16.021,0.072833,-0.10754,-0.34375,-0.05568,-0.06264,-0.01624,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5002,1.924,12.42,314.48,-0.73871,3.6741,16.028,0.073032,-0.10727,-0.3439,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5004,1.9137,12.417,314.87,-0.74308,3.6709,16.034,0.073255,-0.10699,-0.34397,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5006,1.905,12.416,315.25,-0.74001,3.6693,16.033,0.073755,-0.10683,-0.34395,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5008,1.8976,12.416,315.62,-0.7369,3.6703,16.034,0.073749,-0.10687,-0.34389,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5010,1.8914,12.419,315.97,-0.73294,3.6679,16.015,0.073265,-0.10711,-0.3438,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5012,1.8865,12.422,316.31,-0.73074,3.6664,16.011,0.07279,-0.10744,-0.34372,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5014,1.8831,12.427,316.64,-0.73006,3.6701,16.009,0.072636,-0.10766,-0.34367,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5016,1.881,12.435,316.95,-0.72873,3.6726,16.002,0.072993,-0.10764,-0.34354,-0.0841,-0.0551,-0.00667,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5018,1.8477,12.399,317.23,-0.73193,3.6764,16.011,0.073173,-0.10757,-0.34358,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5020,1.8195,12.369,317.5,-0.73161,3.6777,16.002,0.073379,-0.1074,-0.34361,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5022,1.7978,12.344,317.75,-0.73868,3.6788,16.018,0.073633,-0.10741,-0.34356,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5024,1.7796,12.323,318,-0.73758,3.6789,16.021,0.073372,-0.10773,-0.34339,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5026,1.765,12.307,318.24,-0.73816,3.6807,16.024,0.072925,-0.10793,-0.34337,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5028,1.7521,12.292,318.46,-0.7337,3.6785,16.031,0.072752,-0.10797,-0.3434,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5030,1.7414,12.28,318.68,-0.73122,3.673,16.037,0.072857,-0.10804,-0.34337,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5032,1.7336,12.269,318.9,-0.73283,3.6723,16.044,0.072841,-0.10822,-0.34325,-0.07163,-0.05133,-0.01885,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5034,2.9997,12.93,316.98,-0.72853,3.6724,16.04,0.072523,-0.10849,-0.34313,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5036,4.1633,13.524,315,-0.71986,3.6696,16.046,0.072197,-0.10873,-0.34316,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5038,5.1983,14.033,312.95,-0.72534,3.6712,16.05,0.072128,-0.10878,-0.34321,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5040,6.0771,14.443,310.83,-0.73153,3.6662,16.044,0.072555,-0.10849,-0.3432,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5042,6.7728,14.745,308.67,-0.72938,3.6626,16.035,0.072915,-0.10832,-0.34314,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5044,7.2778,14.939,306.51,-0.73183,3.6644,16.035,0.073038,-0.10806,-0.34314,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5046,7.5989,15.03,304.38,-0.73289,3.663,16.044,0.073291,-0.10774,-0.34315,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5048,7.7563,15.04,302.31,-0.73043,3.6678,16.06,0.073561,-0.10741,-0.34314,-0.00145,-0.05539,-0.02349,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5050,7.1945,14.82,302.05,-0.73306,3.6723,16.075,0.073434,-0.10719,-0.34321,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5052,6.6935,14.628,301.8,-0.73264,3.6794,16.075,0.073487,-0.10678,-0.34339,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5054,6.2475,14.461,301.56,-0.73421,3.6874,16.072,0.073487,-0.10674,-0.3434,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5056,5.8501,14.314,301.32,-0.73488,3.6898,16.07,0.073761,-0.10663,-0.34337,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5058,5.4954,14.184,301.1,-0.73467,3.6871,16.06,0.073541,-0.10681,-0.34334,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5060,5.1797,14.07,300.89,-0.73691,3.6876,16.046,0.073408,-0.10696,-0.34336,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5062,4.8968,13.97,300.68,-0.7348,3.6875,16.032,0.073004,-0.10711,-0.34342,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5064,4.645,13.879,300.48,-0.73876,3.6872,16.044,0.073272,-0.1069,-0.34343,-0.04263,-0.08178,-0.0058,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5066,5.3947,13.811,298.64,-0.72848,3.6857,16.047,0.073572,-0.10671,-0.34349,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5068,6.0975,13.731,296.75,-0.73505,3.6879,16.067,0.073807,-0.1065,-0.3435,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5070,6.7481,13.637,294.82,-0.74097,3.6856,16.067,0.074169,-0.10612,-0.3435,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5072,7.3404,13.532,292.84,-0.74165,3.6853,16.066,0.074605,-0.1059,-0.34334,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5074,7.8692,13.416,290.8,-0.74317,3.687,16.057,0.074729,-0.10597,-0.34317,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5076,8.3269,13.292,288.72,-0.73641,3.6868,16.041,0.074416,-0.10629,-0.34304,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5078,8.7121,13.159,286.59,-0.73794,3.6861,16.034,0.073991,-0.10661,-0.34288,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5080,9.0222,13.02,284.42,-0.74247,3.6889,16.039,0.073486,-0.10695,-0.34279,0.0348,-0.0609,-0.01479,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5082,8.3192,12.99,284.87,-0.73612,3.6912,16.041,0.07297,-0.10726,-0.34284,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5084,7.6796,12.965,285.28,-0.74089,3.698,16.036,0.07276,-0.10735,-0.34302,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5086,7.098,12.946,285.68,-0.73907,3.698,16.022,0.072761,-0.10752,-0.34317,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5088,6.5712,12.928,286.06,-0.74191,3.6957,16.031,0.073035,-0.10753,-0.34323,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5090,6.0931,12.914,286.42,-0.73808,3.6948,16.03,0.07314,-0.10749,-0.34333,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5092,5.6595,12.902,286.76,-0.73456,3.6968,16.045,0.073155,-0.10758,-0.34341,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5094,5.2666,12.893,287.09,-0.72955,3.6959,16.044,0.073096,-0.1077,-0.34342,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5096,4.9135,12.886,287.39,-0.73285,3.6961,16.048,0.073363,-0.10778,-0.34333,-0.04002,-0.08671,-0.00174,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5098,4.4713,12.766,288.19,-0.73442,3.6945,16.054,0.073462,-0.10778,-0.34323,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5100,4.0681,12.66,288.95,-0.7333,3.6929,16.038,0.073278,-0.10794,-0.34313,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5102,3.7017,12.563,289.7,-0.73287,3.6872,16.034,0.072914,-0.10821,-0.34305,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5104,3.3697,12.477,290.42,-0.73272,3.688,16.035,0.072698,-0.10808,-0.34307,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5106,3.0702,12.399,291.11,-0.73409,3.6853,16.047,0.072729,-0.1079,-0.34306,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5108,2.8005,12.33,291.79,-0.73378,3.6874,16.062,0.072694,-0.10775,-0.34314,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5110,2.5571,12.27,292.44,-0.72945,3.6913,16.08,0.072652,-0.10778,-0.34316,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5112,2.3382,12.215,293.06,-0.7259,3.6887,16.103,0.072493,-0.10789,-0.34319,-0.07163,-0.08613,-0.01972,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5114,2.1014,12.095,293.98,-0.71914,3.6845,16.115,0.072544,-0.10783,-0.34325,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5115,1.995,12.041,294.43,-0.72002,3.6848,16.115,0.072495,-0.10785,-0.34332,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5116,1.8885,11.987,294.88,-0.72089,3.685,16.116,0.072446,-0.10788,-0.34339,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5118,1.6981,11.891,295.75,-0.72377,3.6866,16.122,0.072593,-0.10789,-0.34351,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5120,1.5274,11.805,296.6,-0.72117,3.688,16.123,0.07276,-0.10799,-0.34342,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5122,1.3762,11.728,297.43,-0.72299,3.6854,16.126,0.072753,-0.1081,-0.34335,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5124,1.242,11.661,298.23,-0.72028,3.6851,16.12,0.07274,-0.10802,-0.34341,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5126,1.125,11.602,299.01,-0.72311,3.6825,16.116,0.072475,-0.10815,-0.34346,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5128,1.0237,11.551,299.76,-0.72462,3.6822,16.104,0.072298,-0.10819,-0.34353,-0.06815,-0.05336,-0.01566,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5130,0.97521,11.555,300.37,-0.72628,3.6825,16.091,0.07222,-0.10799,-0.3436,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5132,0.93604,11.561,300.95,-0.72769,3.6803,16.094,0.072284,-0.10783,-0.34381,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5134,0.90561,11.569,301.52,-0.72953,3.6788,16.088,0.072782,-0.1075,-0.34385,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5136,0.88381,11.58,302.07,-0.73396,3.6801,16.081,0.073158,-0.1073,-0.34378,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5138,0.86754,11.595,302.6,-0.73055,3.6833,16.082,0.073652,-0.10705,-0.34362,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5140,0.85659,11.611,303.11,-0.72875,3.6823,16.083,0.073796,-0.10703,-0.34344,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5142,0.85286,11.627,303.61,-0.73563,3.6788,16.084,0.073451,-0.10723,-0.34339,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5144,0.85363,11.645,304.09,-0.73574,3.6805,16.08,0.072781,-0.10771,-0.34336,-0.04321,-0.03944,-0.0087,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5146,0.85298,11.666,304.34,-0.73544,3.6795,16.088,0.07242,-0.1079,-0.34332,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5148,0.85714,11.687,304.59,-0.73647,3.6768,16.096,0.072774,-0.10789,-0.34322,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5150,0.86645,11.708,304.83,-0.74045,3.6772,16.103,0.072952,-0.10806,-0.34319,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5152,0.88245,11.727,305.06,-0.75097,3.6721,16.114,0.072683,-0.10841,-0.34322,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5154,0.90148,11.745,305.28,-0.7525,3.6687,16.104,0.072251,-0.10841,-0.34333,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5156,0.92343,11.764,305.49,-0.75543,3.6654,16.105,0.072417,-0.10833,-0.34342,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5158,0.94555,11.784,305.7,-0.75116,3.6657,16.082,0.072602,-0.10834,-0.34351,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5160,0.96936,11.805,305.9,-0.75288,3.667,16.084,0.072363,-0.1085,-0.34356,-0.0261,-0.03132,-0.01537,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5162,0.96936,11.758,306.99,-0.75212,3.6667,16.094,0.071789,-0.10888,-0.3435,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5164,0.97305,11.717,308.05,-0.74979,3.6647,16.087,0.07187,-0.10893,-0.34336,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5166,0.98099,11.682,309.09,-0.75194,3.6683,16.093,0.071705,-0.10899,-0.34325,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5168,0.9927,11.653,310.11,-0.75324,3.6666,16.086,0.071477,-0.10912,-0.34318,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5170,1.0076,11.629,311.09,-0.75332,3.6643,16.082,0.071645,-0.10904,-0.34304,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5172,1.0247,11.61,312.06,-0.75122,3.6651,16.075,0.071633,-0.10904,-0.34298,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5174,1.0438,11.597,313,-0.74892,3.667,16.072,0.071451,-0.10888,-0.34299,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5176,1.0657,11.587,313.91,-0.75149,3.6669,16.082,0.071627,-0.10889,-0.3429,-0.08149,-0.02523,-0.00812,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5178,1.0797,11.592,314.4,-0.74377,3.6645,16.076,0.071371,-0.10912,-0.34292,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5180,1.0963,11.599,314.88,-0.74504,3.662,16.077,0.071387,-0.10902,-0.34303,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5182,1.1154,11.608,315.34,-0.74765,3.6613,16.083,0.071439,-0.10886,-0.34315,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5184,1.1354,11.619,315.78,-0.74577,3.6614,16.084,0.071025,-0.10911,-0.34321,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5186,1.1551,11.63,316.21,-0.74032,3.6572,16.091,0.070819,-0.10926,-0.34324,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5188,1.177,11.642,316.63,-0.74359,3.6545,16.086,0.070949,-0.10921,-0.34328,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5190,1.1994,11.656,317.03,-0.74189,3.655,16.092,0.070892,-0.10912,-0.34333,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5192,1.2238,11.672,317.42,-0.74671,3.6557,16.099,0.070586,-0.10912,-0.34347,-0.07047,-0.04292,-0.01247,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5194,1.3389,11.794,317.33,-0.74354,3.6501,16.098,0.070411,-0.10925,-0.34346,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5196,1.4379,11.899,317.26,-0.74052,3.65,16.094,0.07083,-0.10887,-0.34351,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5198,1.5219,11.99,317.19,-0.73541,3.6478,16.085,0.071086,-0.10876,-0.34348,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5200,1.5959,12.068,317.12,-0.73941,3.648,16.094,0.070782,-0.10906,-0.34342,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5202,1.6582,12.136,317.06,-0.73519,3.6526,16.094,0.070338,-0.10936,-0.34322,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5204,1.7104,12.197,317.01,-0.73115,3.6596,16.09,0.070102,-0.10931,-0.34316,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5206,1.7546,12.251,316.96,-0.72887,3.6625,16.086,0.070211,-0.10928,-0.34313,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5208,1.793,12.299,316.91,-0.73094,3.6685,16.102,0.070258,-0.10929,-0.34328,-0.04843,-0.05046,-0.02987,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5210,2.1105,12.566,315.67,-0.73223,3.6747,16.103,0.069943,-0.10943,-0.34341,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5212,2.3781,12.79,314.5,-0.7352,3.6782,16.1,0.070106,-0.10955,-0.34346,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5214,2.6003,12.973,313.4,-0.73524,3.6773,16.101,0.070178,-0.10975,-0.34346,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5216,2.7813,13.121,312.37,-0.7318,3.6754,16.09,0.070041,-0.10989,-0.34352,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5218,2.929,13.239,311.4,-0.73445,3.6724,16.083,0.07021,-0.10993,-0.3436,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5220,3.047,13.332,310.49,-0.73551,3.6753,16.089,0.070619,-0.10992,-0.34351,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5222,3.134,13.406,309.63,-0.72288,3.6774,16.091,0.071129,-0.10987,-0.34339,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5224,3.1993,13.463,308.83,-0.72176,3.6809,16.083,0.071179,-0.10981,-0.3434,-0.0319,-0.06583,-0.00696,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5226,3.2459,13.508,308.09,-0.71881,3.6818,16.071,0.071494,-0.10955,-0.34348,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5228,3.2782,13.54,307.39,-0.72063,3.6838,16.071,0.071602,-0.10939,-0.3435,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5230,3.296,13.564,306.74,-0.71587,3.6837,16.055,0.071665,-0.10927,-0.34347,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5232,3.3052,13.578,306.12,-0.72074,3.6861,16.071,0.071519,-0.10908,-0.3434,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5234,3.3081,13.585,305.54,-0.72785,3.6897,16.07,0.071236,-0.10944,-0.34328,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5236,3.3037,13.589,305,-0.72863,3.6906,16.056,0.071077,-0.10977,-0.34326,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5238,3.2927,13.587,304.48,-0.7286,3.6925,16.063,0.070745,-0.11001,-0.34338,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5240,3.2772,13.585,304,-0.72975,3.699,16.049,0.071135,-0.10976,-0.34338,-0.04176,-0.08555,-0.00986,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5242,3.0627,13.418,304.56,-0.72731,3.6997,16.06,0.071369,-0.10986,-0.34325,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5244,2.8687,13.268,305.11,-0.72422,3.6992,16.063,0.071406,-0.10991,-0.34324,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5246,2.6928,13.134,305.63,-0.71791,3.6964,16.061,0.07134,-0.10988,-0.34331,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5248,2.5369,13.013,306.14,-0.72411,3.697,16.064,0.071474,-0.10973,-0.34342,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5250,2.3985,12.907,306.62,-0.72598,3.6961,16.056,0.072077,-0.10931,-0.34354,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5252,2.2753,12.811,307.09,-0.7249,3.6884,16.05,0.07255,-0.10881,-0.34359,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5254,2.1667,12.726,307.55,-0.72714,3.6855,16.05,0.073042,-0.10846,-0.34352,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5256,2.071,12.65,307.98,-0.7286,3.684,16.061,0.073398,-0.10826,-0.34345,-0.05075,-0.04321,-0.01131,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5258,2.0628,12.663,308.11,-0.73055,3.6824,16.069,0.073386,-0.10812,-0.3433,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5260,2.057,12.675,308.24,-0.7329,3.6828,16.064,0.073358,-0.10787,-0.34315,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5262,2.0516,12.688,308.36,-0.72985,3.6842,16.066,0.073354,-0.10768,-0.34317,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5264,2.0467,12.701,308.47,-0.72648,3.6831,16.045,0.073335,-0.10759,-0.34331,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5266,2.0419,12.713,308.58,-0.72328,3.6839,16.042,0.073398,-0.10763,-0.34326,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5268,2.0373,12.727,308.69,-0.72082,3.6901,16.053,0.073363,-0.10803,-0.3431,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5270,2.0328,12.739,308.79,-0.71869,3.6908,16.06,0.07324,-0.10826,-0.34312,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5272,2.0284,12.75,308.89,-0.71643,3.6913,16.076,0.073216,-0.10839,-0.34315,-0.06467,-0.06989,-0.00493,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5274,2.8409,12.957,306.8,-0.71693,3.6935,16.084,0.072957,-0.1087,-0.34317,0.01914,-0.08178,-0.01189,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5276,3.6044,13.137,304.67,-0.72025,3.6903,16.087,0.072806,-0.10887,-0.34318,0.01914,-0.08178,-0.01189,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5278,4.3098,13.286,302.48,-0.71926,3.689,16.08,0.072651,-0.10887,-0.34316,0.01914,-0.08178,-0.01189,1.25,1.25,1.25,1.25,0,0,0,0,0,0
5280,4.9499,13.407,300.25,-0.72061,3.69,16.06,0.073148,-0.10888,-0.34306,0.01914,-0.08178,-0.01189,1.25,1.25,1.25,1.25,0,0,0,0,0,0
