rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9207,-0.014619272202253342,4.13828706741333,317.55421447753906,0.2119797021150589,0.4583379626274109,9.783268928527832,4.32790207862854,-2.3383909463882446,0.2815053462982178,-0.12672999501228333,-0.05915999785065651,0.33901000022888184,1125,1194,1192,1127,0,0,0,1,1,0
9208,-0.07772476226091385,4.122192859649658,317.7510070800781,0.22272683680057528,0.4612975120544434,9.783851623535156,4.281076431274413,-2.343618631362915,0.2255907654762268,-0.12672999501228333,-0.05915999785065651,0.33901000022888184,1125,1194,1192,1127,0,0,0,1,1,0
9210,-1.6935993432998655,2.589686155319214,317.35357666015625,0.17688404023647308,0.4696733057498932,9.777795791625977,4.227746486663818,-2.288768529891968,0.3683300018310547,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1192,1127,0,0,0,1,1,0
9212,-2.0982611179351807,1.8162796497344968,316.419921875,0.1634346842765808,0.4685786962509155,9.76827907562256,4.1489906311035165,-2.246923446655273,0.5419849753379822,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1192,1127,0,0,0,1,1,0
9214,-2.1180996894836426,1.8187284469604488,315.3985290527344,0.18109023571014404,0.4560148417949677,9.770763397216797,4.049771308898927,-2.147909641265869,0.4140460789203644,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1192,1127,0,0,0,1,1,0
9215,-2.078625440597534,1.8104981184005737,314.918701171875,0.1786934956908226,0.4493350386619568,9.767652034759521,4.007843613624574,-2.1233763694763184,0.3167637437582016,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1193,1126,0,0,0,1,1,0
9216,-2.0391511917114262,1.8022677898406985,314.4388732910156,0.17629675567150116,0.4426552355289459,9.764540672302246,3.96591591835022,-2.098843097686768,0.2194814085960388,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1193,1126,0,0,0,1,1,0
9218,-1.8997447490692136,1.8186597824096682,313.5159912109375,0.15600445866584778,0.43855446577072144,9.755587577819824,3.9059522151947017,-2.0771546363830566,0.12783625721931458,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1193,1126,0,0,0,1,1,0
9220,-1.8758131265640257,1.9187175035476685,312.6279602050781,0.15731054544448853,0.448684424161911,9.754199981689453,3.7926785945892334,-2.1173474788665767,0.2608358263969421,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1193,1126,0,0,0,1,1,0
9222,-2.0426616668701167,2.0631844997406006,311.8214111328125,0.1990758627653122,0.4637661874294281,9.776926040649414,3.7186648845672607,-2.1327271461486816,0.34826022386550903,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1125,1194,1193,1126,0,0,0,1,1,0
9223,-2.0231152772903442,2.0928961038589478,311.4353790283203,0.19847580790519714,0.46563293039798737,9.776401042938232,3.725210666656494,-2.08480703830719,0.32836705446243286,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1124,1195,1180,1139,0,0,0,1,1,0
9224,-2.0035688877105717,2.122607707977295,311.0493469238281,0.1978757530450821,0.4674996733665466,9.77587604522705,3.731756448745728,-2.0368869304656982,0.3084738850593567,-0.02580999955534935,-0.04930000007152557,0.3305999934673309,1124,1195,1180,1139,0,0,0,1,1,0
9226,-1.620104193687439,2.0908668041229252,310.5268859863281,0.14519929885864258,0.4499956369400024,9.751836776733398,3.6737756729125977,-1.95355224609375,0.32262325286865234,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1180,1139,0,0,0,1,1,0
9228,-1.5318454504013062,2.0883245468139653,309.9932861328125,0.13493162393569946,0.4461610615253449,9.743297576904297,3.546220302581787,-1.863211154937744,0.30992576479911804,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1180,1139,0,0,0,1,1,0
9230,-1.7592613697052002,2.2113819122314453,309.5156555175781,0.18991082906723025,0.4593570530414581,9.76513671875,3.4891986846923833,-1.7961350679397583,0.19867584109306333,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1180,1139,0,0,0,1,1,0
9231,-1.805256962776184,2.2645539045333862,309.29542541503906,0.2014405354857445,0.4658062756061554,9.77710771560669,3.490050435066223,-1.7981498837471008,0.16929663717746735,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1184,1135,0,0,0,1,1,0
9232,-1.8512525558471682,2.3177258968353267,309.0751953125,0.21297024190425876,0.4722554981708527,9.78907871246338,3.4909021854400635,-1.8001646995544434,0.13991743326187134,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1184,1135,0,0,0,1,1,0
9234,-1.7728646993637085,2.3555405139923096,308.6492614746094,0.19944964349269867,0.4754196405410767,9.77812957763672,3.4645450115203857,-1.8173909187316892,0.1900666356086731,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1184,1135,0,0,0,1,1,0
9236,-1.5452886819839478,2.301243782043457,308.2225036621094,0.1562270224094391,0.4651839137077332,9.762733459472656,3.366471767425537,-1.8367323875427248,0.4073006808757782,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1184,1135,0,0,0,1,1,0
9238,-1.511700987815857,2.3001179695129395,307.8045654296875,0.15647174417972565,0.4620320796966553,9.768670082092283,3.24244236946106,-1.7158410549163818,0.4341169595718384,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1124,1195,1184,1135,0,0,0,1,1,0
9239,-1.564750850200653,2.294491410255432,307.6187286376953,0.17205674946308136,0.4571460485458374,9.773568153381348,3.192795753479004,-1.710105061531067,0.3528473377227783,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1122,1197,1183,1136,0,0,0,1,1,0
9240,-1.6178007125854492,2.288864850997925,307.4328918457031,0.18764175474643707,0.4522600173950195,9.77846622467041,3.143149137496948,-1.704369068145752,0.27157771587371826,-0.036249998956918716,-0.05915999785065651,0.34567999839782715,1122,1197,1183,1136,0,0,0,1,1,0
9242,-1.437813639640808,2.3537473678588867,307.28460693359375,0.18491007387638086,0.4405498504638672,9.768535614013672,3.0916707515716557,-1.7063612937927246,0.1906343698501587,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1122,1197,1183,1136,0,0,0,1,1,0
